Frame,LK_Dots,HS_Avg_Magnitude,Farneback_Avg_Magnitude,GMM_Foreground_Pixels,FD_Foreground_Pixels,Index_Finger_Angle,Middle_Finger_Angle,Ring_Finger_Angle,Pinky_Angle,Gesture,GMM_Time,FD_Time
186,52,0.22909157,0.43837982,64497,9786,152.79497743836558,26.958059105796604,51.01720034127792,56.64921245940631,One,0.024005413055419922,0.0050008296966552734
187,52,0.24941689,0.45744622,68846,11387,150.2336371982735,25.596547251111428,51.179870914818665,59.15691497466008,One,0.02500438690185547,0.0050008296966552734
188,52,0.27989134,0.4837098,76184,15084,144.24084194235758,14.935474022090842,39.41874419432554,52.96420806189009,One,0.024005889892578125,0.005001068115234375
189,52,0.3213118,0.5125969,84512,20401,133.36285551504983,8.524283891294337,25.24795044601822,37.72456108446639,One,0.02600574493408203,0.0050008296966552734
190,52,0.3557141,0.62229294,91791,26778,136.6473595978072,3.672314794837308,14.634476487380844,28.832974816027235,One,0.023004531860351562,0.006001710891723633
191,52,0.38520622,0.64309597,94521,31308,14.93635141816342,3.1748986432656485,10.836414946155777,23.292278021615093,Fist,0.024004459381103516,0.00600123405456543
192,52,0.38975137,0.55708694,98673,32092,15.913971223098939,5.822385828744839,3.2405732978280546,13.373958012234096,Fist,0.023005247116088867,0.006000995635986328
193,52,0.40695783,0.66800547,113131,32329,20.1985439081668,4.56806775581605,2.4440091441381626,10.812807007340263,Fist,0.025005578994750977,0.0050013065338134766
194,52,0.43352565,0.61162055,139006,31804,22.185447729929447,8.605880328088599,4.885224102612177,2.2745475801872526,Fist,0.024005651473999023,0.006001472473144531
195,52,0.4696918,0.6761266,158247,35810,23.074855585752417,12.368669731560075,8.855572148293904,1.4716191936517715,Fist,0.024005651473999023,0.0050013065338134766
196,52,0.5541718,0.72242683,167663,48413,57.31722259030246,19.95017308991448,13.390195895353559,0.9633824080363868,Fist,0.024004459381103516,0.005001068115234375
197,52,0.6290901,0.83627653,178158,52811,124.65125727404231,41.04748643729445,24.51062996520607,1.7572085865517013,One,0.024003982543945312,0.005001068115234375
198,52,0.6229975,0.86038667,191004,59534,150.05336810584788,95.12826791627238,45.27041599013691,1.9810552205675571,Unknown,0.024005651473999023,0.005000591278076172
199,52,0.73682386,0.8444356,205183,63172,155.7961001369632,124.80331620998672,77.12757464430072,60.23551466741576,Unknown,0.025005817413330078,0.0050008296966552734
200,52,0.8136478,0.8390449,210994,77482,170.46909723169546,164.54793977723855,143.59578579153836,137.73346530155334,Four,0.024005889892578125,0.006001710891723633
201,52,0.9877815,0.8039252,229440,99310,170.23075501434073,178.696528458746,168.30965972400224,161.93183663541228,Four,0.02500629425048828,0.0050008296966552734
202,52,0.98809797,1.1232371,240912,114807,173.41848875998534,167.54575149539653,162.2376977723111,158.0471537965733,Four,0.024005651473999023,0.005001068115234375
203,52,0.7831288,0.73157686,225763,95336,164.70491844537673,172.65495546758578,177.1828035701961,178.08758214059858,Four,0.02500605583190918,0.005001068115234375
204,52,0.6450823,0.7779008,213868,69145,174.31609843640155,153.312888747277,143.10321012203678,157.1631268544704,Four,0.025005817413330078,0.005001544952392578
205,52,0.5095984,0.7653896,207596,39701,,,,,Unknown,0.024006366729736328,0.00500035285949707
206,52,0.42454952,0.60614693,204808,25953,,,,,Unknown,0.02400517463684082,0.0050013065338134766
207,52,0.37434927,0.6492322,207138,18207,,,,,Unknown,0.02400517463684082,0.005001544952392578
208,52,0.343894,0.5604005,209812,14520,,,,,Unknown,0.02400517463684082,0.006001710891723633
209,52,0.35736725,0.5020353,208023,16419,,,,,Unknown,0.025006532669067383,0.005001068115234375
210,52,0.5397654,0.4405643,212842,23679,,,,,Unknown,0.02400493621826172,0.005001544952392578
211,52,0.38277736,0.53353465,231204,34542,,,,,Unknown,0.026005983352661133,0.005001068115234375
212,52,0.41533837,0.41344777,246284,27212,,,,,Unknown,0.025005817413330078,0.0050013065338134766
213,52,0.30429745,0.3648864,245942,6169,,,,,Unknown,0.025005817413330078,0.005001068115234375
214,52,0.27577952,0.3368305,245557,6148,,,,,Unknown,0.025005817413330078,0.005001068115234375
215,52,0.26822358,0.33352208,245713,6458,,,,,Unknown,0.025005817413330078,0.0050013065338134766
216,52,0.25142753,0.3160057,247454,5458,,,,,Unknown,0.025005340576171875,0.006001472473144531
217,52,0.23076174,0.31242797,250238,4391,,,,,Unknown,0.025005102157592773,0.0050013065338134766
218,52,0.21239008,0.30741653,251455,3430,,,,,Unknown,0.025005817413330078,0.005000591278076172
219,52,0.1992139,0.30357403,252775,2809,,,,,Unknown,0.025005817413330078,0.005001068115234375
220,52,0.19351672,0.29995793,253823,1765,,,,,Unknown,0.02400517463684082,0.0050013065338134766
221,52,0.18370135,0.2748924,253863,1328,,,,,Unknown,0.02400517463684082,0.005001544952392578
222,52,0.18134381,0.27318954,251657,1832,,,,,Unknown,0.026005983352661133,0.0050013065338134766
223,52,0.17719,0.25863975,248785,1813,,,,,Unknown,0.025005578994750977,0.004001140594482422
224,52,0.17308232,0.23586226,245169,1356,,,,,Unknown,0.02500462532043457,0.006001710891723633
225,52,0.16926847,0.2403122,240703,1006,,,,,Unknown,0.02500605583190918,0.005001068115234375
226,52,0.16942817,0.24152213,236665,666,,,,,Unknown,0.025005340576171875,0.0050008296966552734
227,52,0.17085086,0.2394013,231352,758,,,,,Unknown,0.025005817413330078,0.0050008296966552734
228,52,0.17596006,0.26119095,226750,1919,,,,,Unknown,0.024005889892578125,0.005001068115234375
229,52,0.18710124,0.26670828,223044,2832,,,,,Unknown,0.025005817413330078,0.0050008296966552734
230,52,0.18058427,0.2509301,218180,1667,,,,,Unknown,0.024004697799682617,0.0050013065338134766
231,52,0.28505698,0.7184549,211526,13651,,,,,Unknown,0.025005817413330078,0.0050013065338134766
232,52,0.36970094,1.1087586,213217,25023,,,,,Unknown,0.025005102157592773,0.005001068115234375
233,52,0.32411355,0.9406699,205258,20036,,,,,Unknown,0.025005340576171875,0.005001068115234375
234,52,0.33608937,0.9473231,202771,21312,,,,,Unknown,0.02700662612915039,0.005001068115234375
235,52,0.27792683,0.6194599,192496,11088,,,,,Unknown,0.025004863739013672,0.006000995635986328
