Frame,LK_Dots,HS_Avg_Magnitude,Farneback_Avg_Magnitude,GMM_Foreground_Pixels,FD_Foreground_Pixels,Index_Finger_Angle,Middle_Finger_Angle,Ring_Finger_Angle,Pinky_Angle,Gesture,GMM_Time,FD_Time
184,27,0.6783332,0.879338,280266,79312,128.83767124634642,139.6955718787143,141.68839606638724,159.77848008719593,Four,0.025005578994750977,0.005001068115234375
185,27,0.9517398,0.80120915,312864,111877,136.35405308932832,154.15943353144633,158.0317470930274,172.05260570112958,Four,0.026005268096923828,0.005001068115234375
186,27,0.95504,0.77149624,310529,120969,143.02885747575436,173.08175015051464,179.81405672643487,172.55896243091823,Four,0.026006221771240234,0.0050013065338134766
187,27,0.9492807,0.7512221,294079,109692,162.6120175762744,161.8357228513496,161.9501912338514,154.74958313662546,Four,0.026006460189819336,0.005001068115234375
188,27,0.7553599,0.61690295,273532,79446,152.25136233346288,163.9796680763726,161.32437231592078,160.99948417488488,Four,0.02600574493408203,0.0050013065338134766
189,27,0.5693785,0.68258613,260316,48970,,,,,Unknown,0.024006128311157227,0.005000114440917969
190,27,0.42822227,0.47752428,248114,27224,,,,,Unknown,0.024004697799682617,0.0050013065338134766
191,27,0.40631098,0.4359853,249920,23051,,,,,Unknown,0.026005983352661133,0.005001068115234375
192,27,0.30183262,0.4069659,253882,11936,,,,,Unknown,0.024005413055419922,0.0050013065338134766
193,27,0.3070801,0.4034915,257850,10038,,,,,Unknown,0.02500605583190918,0.0050008296966552734
194,27,0.2904495,0.40398026,261428,10370,,,,,Unknown,0.026005983352661133,0.0050013065338134766
195,27,0.30619806,0.39920643,265510,10355,,,,,Unknown,0.025005817413330078,0.0050013065338134766
196,27,0.2647138,0.39704344,267401,8930,,,,,Unknown,0.027006149291992188,0.0050008296966552734
197,27,0.26433513,0.34633288,270659,7113,,,,,Unknown,0.02600550651550293,0.005002021789550781
198,27,0.22826585,0.33368507,273543,5992,,,,,Unknown,0.026005983352661133,0.0050013065338134766
199,27,0.23491001,0.32258865,276568,4411,,,,,Unknown,0.02600574493408203,0.005001068115234375
200,27,0.19730261,0.28019303,277960,2601,,,,,Unknown,0.025004148483276367,0.0050008296966552734
201,27,0.21656922,0.2749403,278233,2396,,,,,Unknown,0.026006221771240234,0.0050013065338134766
202,27,0.1885525,0.27035573,279345,1625,,,,,Unknown,0.027006149291992188,0.00400090217590332
203,27,0.2225287,0.2863008,280159,2320,,,,,Unknown,0.026006221771240234,0.005000591278076172
204,27,0.19176282,0.2819718,279628,2302,,,,,Unknown,0.02500605583190918,0.006001472473144531
205,27,0.22303769,0.283025,278766,2062,,,,,Unknown,0.025005340576171875,0.005001544952392578
206,27,0.19078371,0.2658538,276594,1656,,,,,Unknown,0.02500629425048828,0.005000591278076172
207,27,0.21561655,0.25880224,274488,1110,,,,,Unknown,0.024005413055419922,0.00500178337097168
208,27,0.17558551,0.23520865,272160,796,,,,,Unknown,0.02500462532043457,0.005001544952392578
209,27,0.21310948,0.22585477,268637,985,,,,,Unknown,0.025005340576171875,0.005001544952392578
210,27,0.32104966,0.2049064,266802,907,,,,,Unknown,0.02400493621826172,0.0050013065338134766
211,27,0.1797415,0.20935741,261934,1161,,,,,Unknown,0.025005340576171875,0.0050008296966552734
212,27,0.16539553,0.20842354,257093,1400,,,,,Unknown,0.02400517463684082,0.005001068115234375
213,27,0.18962765,0.20588075,252948,1077,,,,,Unknown,0.02500629425048828,0.0050013065338134766
214,27,0.16304295,0.21016888,247482,850,,,,,Unknown,0.025005578994750977,0.0050008296966552734
215,27,0.19313404,0.22061689,241698,1115,,,,,Unknown,0.025005817413330078,0.005001068115234375
216,27,0.25379062,0.4860756,235184,8526,,,,,Unknown,0.025005817413330078,0.0050008296966552734
217,27,0.3068618,0.5716555,239352,18047,,,,,Unknown,0.025005578994750977,0.0050013065338134766
218,27,0.18659572,0.23953363,231855,1870,,,,,Unknown,0.02500605583190918,0.0050008296966552734
219,27,0.21338752,0.2354918,225313,2539,,,,,Unknown,0.026006460189819336,0.004000425338745117
220,27,0.19414335,0.23334293,218966,3261,,,,,Unknown,0.025005340576171875,0.005001068115234375
